dataset_id,matrix_id,modality,genome_assembly,annotation_release,feature_identifier_convention,versioned_unversioned_mixture,symbol_only,duplicate_raw_ids,suspicious_cross_species_ids,feature_metadata_access,audit_note,source_feature_count,feature_universe_sha256,universe_rows_materialized,raw_var_present,raw_var_feature_count,raw_var_matches_var,coordinate_like_peak_ids,invalid_peak_intervals,ordered_feature_identity_sha256,intended_project_role,foundation_eligible
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227437_42v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227438_43v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227439_44v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227440_45v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227441_46v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227442_47v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227443_48v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227444_49v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227445_50v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227446_51v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227447_52v_Nac_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227448_53v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227449_54v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227450_55v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227451_56v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227452_57v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227453_58v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227454_59v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227455_60v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227456_61v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227457_62v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227458_63v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227459_64v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227460_73v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227461_74v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227462_75v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227463_76v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227464_78v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307586,data/external/v4/stage81a3_context/GSE307586_human_NAc_Visium/GSE307586_RAW.tar::GSM9227465_79v_NAc_features.tsv.gz,spatial RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_RAW.tar::GSM9227466_1c_NAc-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,True,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_RAW.tar::GSM9227467_2c_NAc-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_RAW.tar::GSM9227468_3c_NAc-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE307587,data/external/v4/stage81a3_context/GSE307587_human_NAc_snRNA/GSE307587_RAW.tar::GSM9227469_4c_NAc-features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36601.0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,False,not_applicable,,not_applicable,0,0,efa87413867a667e50152e4dd4b4229a8646f4f4ce83001641f76209e6fa70e7,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
